,Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
167,282050,Kuchinoerabujima,21073,Confirmed Eruption,,3.0,,,2015.0,,5.0,,29.0,,Historical Observations,,2015.0,,6.0,,19.0,,30.443,130.217
168,353020,Wolf,21075,Confirmed Eruption,,4.0,,,2015.0,,5.0,,25.0,,Historical Observations,,2015.0,,6.0,,2.0,,0.02,-91.35
169,266100,Lokon-Empung,21071,Confirmed Eruption,Tompaluan,1.0,,,2015.0,,5.0,,20.0,,Historical Observations,,2015.0,,5.0,,27.0,,1.358,124.792
170,344040,Telica,21074,Confirmed Eruption,,2.0,,,2015.0,,5.0,,7.0,,Historical Observations,,2015.0,,5.0,,28.0,,12.606,-86.84
171,273010,Bulusan,21072,Confirmed Eruption,,2.0,,,2015.0,,5.0,,1.0,,Historical Observations,,2015.0,,7.0,,17.0,,12.769,124.056
172,331021,Axial Seamount,21092,Confirmed Eruption,NE flank,0.0,,,2015.0,,4.0,,23.0,,Seismicity,,2015.0,,5.0,,24.0,1.0,45.95,-130.0
173,358020,Calbuco,21076,Confirmed Eruption,,4.0,,,2015.0,,4.0,,22.0,,Historical Observations,,2015.0,,5.0,,26.0,,-41.33,-72.618
174,345070,Turrialba,20998,Confirmed Eruption,,2.0,,,2015.0,,3.0,,8.0,,Historical Observations,,2019.0,,10.0,,28.0,,10.025,-83.767
175,344020,San Cristobal,22268,Confirmed Eruption,,2.0,,,2015.0,,3.0,,5.0,,Historical Observations,,2015.0,,6.0,,12.0,,12.702,-87.004
176,290360,Chikurachki,20990,Confirmed Eruption,,3.0,,,2015.0,,2.0,,16.0,,Historical Observations,,2015.0,,2.0,,18.0,,50.324,155.461
177,233020,"Fournaise, Piton de la",20982,Confirmed Eruption,,0.0,,,2015.0,,2.0,,4.0,,Historical Observations,,2015.0,,10.0,,31.0,,-21.244,55.708
178,263340,Raung,21070,Confirmed Eruption,,3.0,,,2015.0,,2.0,,1.0,,Historical Observations,,2015.0,,8.0,,22.0,,-8.119,114.056
179,343100,San Miguel,20994,Confirmed Eruption,,1.0,,,2015.0,,1.0,,26.0,,Historical Observations,,2015.0,,4.0,,11.0,,13.434,-88.269
180,352090,Sangay,22236,Confirmed Eruption,Summit crater,2.0,,,2015.0,,1.0,,19.0,,Historical Observations,,2015.0,,4.0,,7.0,,-2.005,-78.341
181,266030,Soputan,20988,Confirmed Eruption,,3.0,,,2015.0,,1.0,,6.0,,Historical Observations,,2015.0,,3.0,,7.0,,1.112,124.737
182,300260,Klyuchevskoy,20992,Confirmed Eruption,,2.0,,,2015.0,,1.0,,1.0,,Historical Observations,,2015.0,,5.0,,10.0,,56.056,160.642
183,243040,Hunga Tonga-Hunga Ha'apai,20983,Confirmed Eruption,,2.0,,,2014.0,,12.0,,19.0,,Historical Observations,,2015.0,,1.0,,23.0,3.0,-20.536,-175.382
184,268060,Gamalama,20989,Confirmed Eruption,,2.0,,,2014.0,,12.0,,18.0,,Historical Observations,,2014.0,,12.0,,25.0,,0.8,127.33
185,290290,Sinarka,20980,Uncertain Eruption,,1.0,,,2014.0,,12.0,,3.0,,Historical Observations,,2014.0,,12.0,,3.0,,48.873,154.182
186,357120,Villarrica,20996,Confirmed Eruption,,1.0,,,2014.0,,12.0,,2.0,7.0,Historical Observations,>,2020.0,,2.0,,19.0,,-39.42,-71.93
187,257050,Lopevi,20986,Uncertain Eruption,,,,,2014.0,,12.0,,1.0,,Historical Observations,,2014.0,,12.0,,15.0,,-16.507,168.346
188,384010,Fogo,20977,Confirmed Eruption,WSW base of Pico,3.0,,,2014.0,,11.0,,23.0,,Historical Observations,,2015.0,,2.0,,8.0,,14.95,-24.35
189,290260,Chirinkotan,22223,Confirmed Eruption,,2.0,,,2014.0,,11.0,,21.0,,Historical Observations,,2015.0,,8.0,,10.0,,48.98,153.48
190,351020,"Ruiz, Nevado del",20995,Confirmed Eruption,,2.0,,,2014.0,,11.0,,18.0,,Historical Observations,,2017.0,,5.0,,29.0,,4.892,-75.324
191,390090,Saunders,22271,Confirmed Eruption,Summit crater,1.0,,,2014.0,,11.0,,12.0,,Historical Observations,>,2020.0,,1.0,,28.0,,-57.8,-26.483
192,312030,Pavlof,20975,Confirmed Eruption,,1.0,,,2014.0,,11.0,,12.0,,Historical Observations,,2014.0,,11.0,,15.0,,55.417,-161.894
193,345070,Turrialba,20974,Confirmed Eruption,Central Crater,2.0,,,2014.0,,10.0,,29.0,,Historical Observations,,2014.0,,12.0,,8.0,,10.025,-83.767
194,264180,Lewotobi,20973,Uncertain Eruption,,2.0,,,2014.0,,10.0,,6.0,,Historical Observations,,2014.0,,10.0,,6.0,,-8.542,122.775
195,283040,Ontakesan,20964,Confirmed Eruption,Summit crater,3.0,,,2014.0,,9.0,,27.0,,Historical Observations,,2014.0,,10.0,,14.0,,35.893,137.48
196,345020,Rincon de la Vieja,20961,Confirmed Eruption,Crater lake,1.0,,,2014.0,,9.0,,17.0,,Historical Observations,,2014.0,,10.0,,24.0,,10.83,-85.324
197,282110,Asosan,20960,Confirmed Eruption,Naka-dake,2.0,,,2014.0,,8.0,,30.0,,Historical Observations,,2016.0,,5.0,,1.0,,32.884,131.104
198,373030,Bardarbunga,20955,Confirmed Eruption,Holuhraun,0.0,,,2014.0,,8.0,,29.0,,Historical Observations,,2015.0,,2.0,,27.0,,64.633,-17.516
199,342110,Pacaya,22222,Confirmed Eruption,MacKenney Crater,1.0,,,2014.0,,8.0,,25.0,,Historical Observations,,2015.0,,2.0,,17.0,,14.382,-90.601
200,273030,Mayon,20959,Confirmed Eruption,Summit crater,0.0,,,2014.0,,8.0,,12.0,,Historical Observations,,2014.0,,10.0,,19.0,,13.257,123.685
201,354006,Sabancaya,20953,Uncertain Eruption,,1.0,,,2014.0,,8.0,,5.0,,Historical Observations,,2014.0,,12.0,,27.0,,-15.787,-71.857
202,282050,Kuchinoerabujima,20952,Confirmed Eruption,Shindake,1.0,,,2014.0,,8.0,,3.0,,Historical Observations,,2014.0,,8.0,,3.0,,30.443,130.217
203,344020,San Cristobal,22267,Confirmed Eruption,,2.0,,,2014.0,,7.0,,20.0,,Historical Observations,,2014.0,,10.0,,1.0,,12.702,-87.004
204,252140,Rabaul,20957,Confirmed Eruption,Tavurvur,3.0,,,2014.0,,7.0,,7.0,,Historical Observations,,2014.0,,9.0,,18.0,,-4.271,152.203
205,357090,Copahue,20954,Confirmed Eruption,Agrio Crater,1.0,,,2014.0,,7.0,,4.0,,Historical Observations,,2014.0,,12.0,,2.0,,-37.856,-71.183
206,251020,Manam,20956,Confirmed Eruption,,2.0,,,2014.0,,6.0,,29.0,,Historical Observations,>,2020.0,,1.0,,25.0,,-4.08,145.037
207,233020,"Fournaise, Piton de la",20919,Confirmed Eruption,Enclos Fouqué,0.0,,,2014.0,,6.0,,21.0,,Historical Observations,,2014.0,,6.0,,21.0,,-21.244,55.708
208,267020,Karangetang,20914,Confirmed Eruption,Main crater,2.0,,,2014.0,,6.0,,8.0,,Historical Observations,,2016.0,,3.0,,15.0,,2.781,125.407
209,300120,Zhupanovsky,20908,Confirmed Eruption,,3.0,,,2014.0,,6.0,,6.0,,Historical Observations,,2016.0,,3.0,,24.0,,53.589,159.15
210,312030,Pavlof,20909,Confirmed Eruption,NE flank,3.0,,,2014.0,,5.0,,31.0,,Historical Observations,,2014.0,,6.0,,2.0,,55.417,-161.894
211,264050,Sangeang Api,20911,Confirmed Eruption,Summit crater,3.0,,,2014.0,,5.0,,30.0,,Historical Observations,,2015.0,,11.0,,5.0,,-8.2,119.07
212,223020,Nyamuragira,20942,Confirmed Eruption,,0.0,,,2014.0,,5.0,,30.0,,Historical Observations,,2016.0,,5.0,,14.0,,-1.408,29.2
213,284141,Ahyi,20936,Confirmed Eruption,,0.0,,,2014.0,,4.0,,24.0,,Hydrophonic,,2014.0,,5.0,,17.0,,20.42,145.03
214,263300,Semeru,22221,Confirmed Eruption,Jonggring Seloko,3.0,,,2014.0,,4.0,,1.0,15.0,Historical Observations,>,2020.0,,2.0,,19.0,,-8.108,112.922
215,262000,Krakatau,20932,Confirmed Eruption,Anak Krakatau,1.0,,,2014.0,,3.0,,31.0,,Historical Observations,,2014.0,,3.0,,31.0,,-6.102,105.423
216,251030,Karkar,20910,Confirmed Eruption,,1.0,,,2014.0,,3.0,,26.0,,Historical Observations,,2014.0,,3.0,,27.0,,-4.649,145.964
217,263250,Merapi,20892,Confirmed Eruption,,3.0,,,2014.0,,3.0,,9.0,,Historical Observations,,2014.0,,4.0,,20.0,,-7.54,110.446
218,263180,Slamet,20933,Confirmed Eruption,,2.0,,,2014.0,,3.0,,8.0,,Historical Observations,,2014.0,,9.0,,17.0,,-7.242,109.208
219,263280,Kelut,20934,Confirmed Eruption,,4.0,,,2014.0,,2.0,,13.0,,Historical Observations,,2014.0,,2.0,,15.0,,-7.93,112.308
220,267020,Karangetang,20913,Confirmed Eruption,,1.0,,,2014.0,,2.0,,9.0,,Historical Observations,,2014.0,,2.0,,9.0,,2.781,125.407
221,344020,San Cristobal,20941,Confirmed Eruption,,1.0,,,2014.0,,2.0,,4.0,,Historical Observations,,2014.0,,4.0,,11.0,,12.702,-87.004
222,261140,Marapi,20931,Confirmed Eruption,,1.0,,,2014.0,,2.0,,3.0,2.0,Historical Observations,,2014.0,,2.0,,26.0,,-0.38,100.474
223,255060,Kavachi,20920,Confirmed Eruption,,1.0,,,2014.0,,1.0,,29.0,,Historical Observations,,2014.0,,1.0,?,29.0,,-8.991,157.979
224,311360,Shishaldin,20937,Confirmed Eruption,,1.0,,,2014.0,,1.0,,28.0,,Historical Observations,,2015.0,,10.0,,16.0,,54.756,-163.97
225,282110,Asosan,20935,Confirmed Eruption,Naka-dake,1.0,,,2014.0,,1.0,,13.0,,Historical Observations,,2014.0,,2.0,,19.0,,32.884,131.104
226,263340,Raung,21069,Uncertain Eruption,,1.0,,,2014.0,,1.0,,4.0,,Historical Observations,,2014.0,,1.0,,4.0,,-8.119,114.056
227,343100,San Miguel,20906,Confirmed Eruption,,2.0,,,2013.0,,12.0,,29.0,,Historical Observations,,2014.0,,7.0,,28.0,,13.434,-88.269
228,284096,Nishinoshima,20916,Confirmed Eruption,Offshore to the SE (Niijima),2.0,,,2013.0,,11.0,,20.0,,Historical Observations,,2015.0,,11.0,?,17.0,,27.247,140.874
229,263250,Merapi,20842,Confirmed Eruption,,2.0,,,2013.0,,11.0,,18.0,,Historical Observations,,2013.0,,11.0,,18.0,,-7.54,110.446
230,300120,Zhupanovsky,20907,Confirmed Eruption,,3.0,,,2013.0,,10.0,,23.0,,Historical Observations,,2013.0,,10.0,,26.0,1.0,53.589,159.15
231,260010,Barren Island,20918,Confirmed Eruption,,2.0,,,2013.0,,10.0,,12.0,,Historical Observations,,2016.0,,5.0,,17.0,1.0,12.278,93.858
232,263090,Tangkuban Parahu,20987,Confirmed Eruption,,1.0,,,2013.0,,10.0,,5.0,,Historical Observations,,2013.0,,10.0,,5.0,,-6.77,107.6
233,221020,Zubair Group,21068,Confirmed Eruption,Jadid Island,2.0,,,2013.0,,9.0,,28.0,,Historical Observations,,2013.0,,11.0,,20.0,,15.05,42.18
234,344040,Telica,22195,Confirmed Eruption,,1.0,,,2013.0,,9.0,,25.0,,Historical Observations,,2013.0,,9.0,,25.0,,12.606,-86.84
235,261080,Sinabung,20818,Confirmed Eruption,,4.0,,,2013.0,,9.0,,15.0,,Historical Observations,,2018.0,,8.0,,30.0,,3.17,98.392
236,211060,Etna,20841,Confirmed Eruption,New Southeast Crater (NSEC),2.0,,,2013.0,,9.0,,3.0,,Historical Observations,>,2020.0,,2.0,,19.0,,37.748,14.999
237,354020,Ubinas,20832,Confirmed Eruption,,2.0,,,2013.0,,9.0,,1.0,,Historical Observations,,2016.0,,2.0,,27.0,,-16.355,-70.903
238,264250,Iliwerung,20912,Confirmed Eruption,Hobal (submarine vent on SE flank),0.0,,,2013.0,,8.0,,20.0,,Historical Observations,,2013.0,,8.0,,20.0,,-8.53,123.57
239,300260,Klyuchevskoy,20786,Confirmed Eruption,,1.0,,,2013.0,,8.0,,15.0,,Historical Observations,,2013.0,,12.0,,20.0,,56.056,160.642
240,290200,Ketoi,20780,Uncertain Eruption,Pallas Peak,,,,2013.0,,7.0,,25.0,,Historical Observations,,2013.0,,8.0,,12.0,,47.35,152.475
241,357120,Villarrica,20838,Confirmed Eruption,,1.0,,,2013.0,,7.0,,25.0,,Historical Observations,,2013.0,,7.0,?,29.0,,-39.42,-71.93
242,252120,Ulawun,20835,Confirmed Eruption,,1.0,,,2013.0,,7.0,,8.0,,Historical Observations,,2013.0,,12.0,,21.0,,-5.05,151.33
243,284090,Izu-Torishima,20828,Uncertain Eruption,,2.0,,,2013.0,,7.0,,6.0,,Historical Observations,,2013.0,,7.0,,6.0,,30.484,140.303
244,312070,Veniaminof,20836,Confirmed Eruption,Western intracaldera cone,3.0,,,2013.0,,6.0,,13.0,,Historical Observations,,2013.0,,10.0,,12.0,1.0,56.17,-159.38
245,290260,Chirinkotan,20757,Confirmed Eruption,,1.0,,,2013.0,,6.0,,11.0,,Historical Observations,,2014.0,,6.0,,1.0,4.0,48.98,153.48
246,344020,San Cristobal,20817,Confirmed Eruption,,1.0,,,2013.0,,6.0,,7.0,,Historical Observations,,2013.0,,6.0,,7.0,,12.702,-87.004
247,282060,Kikai,20781,Confirmed Eruption,,1.0,,,2013.0,,6.0,,4.0,,Historical Observations,,2013.0,,6.0,,4.0,,30.793,130.305
248,263300,Semeru,22220,Confirmed Eruption,Jonggring Seloko,1.0,,,2013.0,,6.0,,4.0,,Historical Observations,,2013.0,,11.0,,29.0,,-8.108,112.922
249,261170,Kerinci,22216,Confirmed Eruption,,2.0,,,2013.0,,6.0,,2.0,,Historical Observations,,2013.0,,6.0,,2.0,,-1.697,101.264
250,345070,Turrialba,20831,Confirmed Eruption,West Crater,2.0,,,2013.0,,5.0,,21.0,,Historical Observations,,2013.0,,6.0,,4.0,,10.025,-83.767
251,312030,Pavlof,20807,Confirmed Eruption,Summit,3.0,,,2013.0,,5.0,,13.0,,Historical Observations,,2013.0,,6.0,,26.0,,55.417,-161.894
252,344100,Masaya,22291,Uncertain Eruption,,0.0,,,2013.0,,5.0,,11.0,,Historical Observations,,2013.0,,5.0,,26.0,,11.985,-86.165
253,273030,Mayon,20798,Confirmed Eruption,,2.0,,,2013.0,,5.0,,7.0,,Historical Observations,,2013.0,,5.0,,7.0,,13.257,123.685
254,355100,Lascar,20789,Confirmed Eruption,,1.0,,,2013.0,,4.0,,2.0,,Historical Observations,,2013.0,,11.0,,20.0,,-23.37,-67.73
255,342110,Pacaya,20802,Confirmed Eruption,MacKenney Crater,2.0,,,2013.0,,3.0,,5.0,,Historical Observations,,2014.0,,4.0,,10.0,,14.382,-90.601
256,263090,Tangkuban Parahu,20822,Confirmed Eruption,Ratu Crater,2.0,,,2013.0,,2.0,,21.0,,Historical Observations,,2013.0,,3.0,,6.0,,-6.77,107.6
257,260010,Barren Island,20754,Confirmed Eruption,,1.0,,,2013.0,,2.0,,16.0,,Historical Observations,,2013.0,,2.0,,16.0,,12.278,93.858
258,290070,Etorofu-Yakeyama [Grozny Group],20762,Confirmed Eruption,Etorofu-Yake-yama / Ivan Grozny,2.0,,,2013.0,,2.0,,16.0,,Historical Observations,,2013.0,,4.0,,4.0,,45.012,147.871
259,284305,Mariana Back-Arc Segment at 15.5°N,21102,Confirmed Eruption,Along a 10 km N-S line at 15.4°N,0.0,,>,2013.0,,2.0,,13.0,,Historical Observations,<,2015.0,,12.0,,1.0,,15.406,144.506
260,251030,Karkar,20779,Confirmed Eruption,,3.0,,,2013.0,,1.0,,29.0,,Historical Observations,,2013.0,,2.0,,26.0,,-4.649,145.964
261,352090,Sangay,22235,Confirmed Eruption,,2.0,,,2013.0,,1.0,,25.0,,Historical Observations,,2013.0,,5.0,,24.0,,-2.005,-78.341
262,268040,Gamkonora,20915,Uncertain Eruption,,1.0,,,2013.0,,1.0,,23.0,,Historical Observations,,2013.0,,5.0,,27.0,,1.38,127.53
263,252140,Rabaul,20811,Confirmed Eruption,Tavurvur,2.0,,,2013.0,,1.0,,19.0,,Historical Observations,,2014.0,,3.0,,11.0,,-4.271,152.203
264,341040,Colima,20759,Confirmed Eruption,Summit crater,2.0,,,2013.0,,1.0,,6.0,,Historical Observations,,2017.0,,3.0,,7.0,,19.514,-103.62
265,344020,San Cristobal,20816,Confirmed Eruption,,2.0,,,2012.0,,12.0,,26.0,,Historical Observations,,2012.0,,12.0,,28.0,,12.702,-87.004
266,357090,Copahue,20760,Confirmed Eruption,Agrio Crater,2.0,,,2012.0,,12.0,,22.0,,Historical Observations,,2013.0,,12.0,,10.0,,-37.856,-71.183
267,252010,Langila,20788,Confirmed Eruption,,1.0,,,2012.0,,12.0,,1.0,,Historical Observations,,2012.0,,12.0,,5.0,,-5.525,148.42
268,300240,Tolbachik,20825,Confirmed Eruption,Tolbachinsky Dol,4.0,,,2012.0,,11.0,,27.0,,Historical Observations,,2013.0,,9.0,,5.0,10.0,55.832,160.326
269,241080,Tongariro,20827,Confirmed Eruption,Upper Te Maari Craters,2.0,,,2012.0,,11.0,,21.0,,Historical Observations,,2012.0,,11.0,,21.0,,-39.157,175.632
270,357120,Villarrica,20837,Uncertain Eruption,,1.0,,,2012.0,,11.0,,14.0,,Historical Observations,,2012.0,,11.0,?,14.0,,-39.42,-71.93
271,290150,Chirpoi,20756,Confirmed Eruption,Snow,0.0,,,2012.0,,11.0,,11.0,,Historical Observations,,2016.0,,10.0,?,18.0,,46.532,150.871
272,252120,Ulawun,20834,Confirmed Eruption,,1.0,,,2012.0,,11.0,,6.0,,Historical Observations,,2012.0,,12.0,,11.0,,-5.05,151.33
273,284170,Pagan,20804,Confirmed Eruption,North Pagan,2.0,,,2012.0,,10.0,,30.0,,Historical Observations,,2012.0,,12.0,?,11.0,,18.13,145.8
274,345020,Rincon de la Vieja,22161,Confirmed Eruption,Crater lake,1.0,,,2012.0,,10.0,,17.0,,Historical Observations,,2012.0,,10.0,,17.0,,10.83,-85.324
275,264150,Paluweh,20806,Confirmed Eruption,Rokatenda,2.0,,,2012.0,,10.0,,8.0,,Historical Observations,,2013.0,,10.0,,31.0,7.0,-8.32,121.708
276,290390,Alaid,20750,Confirmed Eruption,Summit crater,2.0,,,2012.0,,10.0,,5.0,,Historical Observations,,2012.0,,12.0,,12.0,,50.861,155.565
277,261140,Marapi,20797,Confirmed Eruption,,1.0,,,2012.0,,9.0,,26.0,,Historical Observations,,2012.0,,9.0,,26.0,,-0.38,100.474
278,268060,Gamalama,20766,Confirmed Eruption,Summit crater,1.0,,,2012.0,,9.0,,15.0,,Historical Observations,,2012.0,,9.0,,17.0,,0.8,127.33
279,266100,Lokon-Empung,20794,Confirmed Eruption,Tompaluan,2.0,,,2012.0,,9.0,,15.0,,Historical Observations,,2013.0,,9.0,,9.0,,1.358,124.792
280,344020,San Cristobal,20815,Confirmed Eruption,,2.0,,,2012.0,,9.0,,8.0,,Historical Observations,,2012.0,,9.0,,15.0,,12.702,-87.004
281,234010,Heard,20768,Confirmed Eruption,Mawson Peak,0.0,,,2012.0,,9.0,,5.0,4.0,Historical Observations,>,2020.0,,1.0,,6.0,,-53.106,73.513
282,300260,Klyuchevskoy,20785,Confirmed Eruption,,1.0,,,2012.0,,9.0,?,1.0,,Historical Observations,,2013.0,,1.0,,28.0,3.0,56.056,160.642
283,266030,Soputan,20821,Confirmed Eruption,,3.0,,,2012.0,,8.0,,26.0,,Historical Observations,,2012.0,,9.0,,19.0,,1.112,124.737
284,290070,Etorofu-Yakeyama [Grozny Group],20761,Confirmed Eruption,Etorofu-Yake-yama / Ivan Grozny,2.0,,,2012.0,,8.0,,16.0,,Historical Observations,,2012.0,,8.0,,25.0,,45.012,147.871
285,241040,White Island,20839,Confirmed Eruption,1978/90 Crater Complex,2.0,,,2012.0,,8.0,,7.0,,Historical Observations,,2013.0,,10.0,,11.0,,-37.52,177.18
286,241080,Tongariro,20826,Confirmed Eruption,Upper Te Maari Craters,2.0,,,2012.0,,8.0,,6.0,,Historical Observations,,2012.0,,8.0,,7.0,,-39.157,175.632
287,242050,Monowai,20799,Confirmed Eruption,,0.0,,,2012.0,,8.0,,3.0,,Hydrophonic,,2012.0,,8.0,,4.0,,-25.887,-177.188
288,242005,Havre Seamount,20748,Confirmed Eruption,,1.0,,,2012.0,,7.0,,17.0,,Historical Observations,,2012.0,,7.0,,19.0,,-31.08,-179.033
289,267020,Karangetang,20776,Confirmed Eruption,,2.0,,,2012.0,,5.0,,14.0,,Historical Observations,,2013.0,,9.0,,5.0,,2.781,125.407
290,351080,Galeras,20764,Confirmed Eruption,Summit crater,2.0,,,2012.0,,5.0,,13.0,,Historical Observations,,2014.0,,1.0,,30.0,1.0,1.22,-77.37
291,264270,Sirung,20819,Confirmed Eruption,,2.0,,,2012.0,,5.0,,8.0,,Historical Observations,,2012.0,,5.0,,12.0,,-8.508,124.13
292,252120,Ulawun,20833,Confirmed Eruption,,1.0,,,2012.0,,5.0,,7.0,,Historical Observations,,2012.0,,5.0,,31.0,,-5.05,151.33
293,252080,Witori,20805,Confirmed Eruption,Pago,2.0,,,2012.0,,5.0,,3.0,,Historical Observations,,2012.0,,7.0,,11.0,,-5.576,150.516
294,344100,Masaya,22143,Confirmed Eruption,Santiago Crater,1.0,,,2012.0,,4.0,,30.0,,Historical Observations,,2012.0,,6.0,,8.0,,11.985,-86.165
295,261140,Marapi,20796,Confirmed Eruption,,1.0,,,2012.0,,3.0,,1.0,3.0,Historical Observations,,2012.0,,5.0,,18.0,,-0.38,100.474
296,351020,"Ruiz, Nevado del",20814,Confirmed Eruption,Arenas Crater,3.0,,,2012.0,,2.0,,22.0,,Historical Observations,,2013.0,,7.0,?,12.0,,4.892,-75.324
297,345020,Rincon de la Vieja,20813,Confirmed Eruption,Crater lake,1.0,,,2012.0,,2.0,,19.0,,Historical Observations,,2012.0,,4.0,,14.0,,10.83,-85.324
298,311110,Kanaga,20774,Confirmed Eruption,,2.0,,,2012.0,,2.0,,18.0,,Historical Observations,,2012.0,,2.0,,18.0,,51.923,-177.168
299,284120,Ioto,20772,Confirmed Eruption,Asodai,1.0,,,2012.0,,2.0,,10.0,,Historical Observations,,2012.0,,5.0,,2.0,,24.751,141.289
300,251030,Karkar,20778,Confirmed Eruption,,3.0,,,2012.0,,2.0,,1.0,,Historical Observations,,2012.0,,2.0,,1.0,,-4.649,145.964
301,345070,Turrialba,20830,Confirmed Eruption,West Crater (SE flank),2.0,,,2012.0,,1.0,,12.0,,Historical Observations,,2012.0,,1.0,,18.0,,10.025,-83.767
302,357091,Callaqui,20755,Uncertain Eruption,,,,,2012.0,,1.0,,2.0,,Historical Observations,,2012.0,,1.0,,2.0,,-37.92,-71.45
303,264230,Lewotolo,20791,Confirmed Eruption,Summit,1.0,,,2012.0,,1.0,,2.0,,Historical Observations,,2012.0,,1.0,,14.0,,-8.272,123.505
304,221020,Zubair Group,20840,Confirmed Eruption,Sholan Island,2.0,,,2011.0,,12.0,,18.0,,Historical Observations,,2012.0,,1.0,,12.0,,15.05,42.18
305,261170,Kerinci,22217,Confirmed Eruption,,1.0,,,2011.0,,12.0,,15.0,,Historical Observations,,2011.0,,12.0,,15.0,,-1.697,101.264
306,268060,Gamalama,20765,Confirmed Eruption,,2.0,,,2011.0,,12.0,,5.0,,Historical Observations,,2011.0,,12.0,,23.0,,0.8,127.33
307,352080,Tungurahua,22215,Confirmed Eruption,,3.0,,,2011.0,,11.0,,27.0,,Historical Observations,,2016.0,,3.0,,16.0,,-1.467,-78.442
308,223020,Nyamuragira,20801,Confirmed Eruption,NW flank,2.0,,,2011.0,,11.0,,6.0,,Historical Observations,,2012.0,,3.0,?,16.0,,-1.408,29.2
309,300260,Klyuchevskoy,20784,Uncertain Eruption,,,,,2011.0,,11.0,,2.0,,Historical Observations,,2011.0,,11.0,,2.0,,56.056,160.642
310,358057,"Hudson, Cerro",20770,Confirmed Eruption,S and SE edge of the caldera,2.0,,,2011.0,,10.0,,26.0,,Historical Observations,,2011.0,,11.0,,1.0,,-45.9,-72.97
311,383020,Hierro,20769,Confirmed Eruption,Submarine S flank,2.0,,,2011.0,,10.0,,10.0,,Historical Observations,,2012.0,,3.0,,5.0,,27.73,-18.03
312,257020,Gaua,20938,Confirmed Eruption,Mt. Garat,1.0,,,2011.0,,9.0,,17.0,,Historical Observations,,2011.0,,10.0,,10.0,,-14.27,167.5
313,345020,Rincon de la Vieja,20812,Confirmed Eruption,Crater lake,1.0,,,2011.0,,8.0,,22.0,,Historical Observations,,2011.0,,9.0,,27.0,,10.83,-85.324
314,344020,San Cristobal,10898,Confirmed Eruption,,1.0,,,2011.0,,8.0,?,21.0,,Historical Observations,,2011.0,,10.0,,23.0,,12.702,-87.004
315,261140,Marapi,20795,Confirmed Eruption,,2.0,,,2011.0,,8.0,,3.0,,Historical Observations,,2011.0,,10.0,,12.0,,-0.38,100.474
316,262000,Krakatau,20787,Confirmed Eruption,Anak Krakatau,2.0,,,2011.0,,7.0,,31.0,,Historical Observations,,2012.0,,9.0,,9.0,1.0,-6.102,105.423
317,311240,Cleveland,20758,Confirmed Eruption,Summit crater,2.0,,,2011.0,,7.0,,19.0,7.0,Historical Observations,,2015.0,,8.0,,18.0,,52.825,-169.944
318,266030,Soputan,20820,Confirmed Eruption,,3.0,,,2011.0,,7.0,,3.0,,Historical Observations,,2011.0,,8.0,,15.0,,1.112,124.737
319,266100,Lokon-Empung,20793,Confirmed Eruption,Tompaluan,2.0,,,2011.0,,6.0,,26.0,,Historical Observations,,2012.0,,5.0,,1.0,,1.358,124.792
320,222120,"Lengai, Ol Doinyo",20790,Confirmed Eruption,North Crater,0.0,,<,2011.0,,6.0,,22.0,,Historical Observations,,2014.0,,7.0,,15.0,10.0,-2.764,35.914
321,221101,Nabro,20800,Confirmed Eruption,,4.0,,,2011.0,,6.0,,13.0,,Historical Observations,,2012.0,,6.0,?,3.0,,13.37,41.7
322,352090,Sangay,22234,Confirmed Eruption,,2.0,,,2011.0,,6.0,,6.0,,Historical Observations,,2012.0,,9.0,,19.0,,-2.005,-78.341
323,357150,Puyehue-Cordon Caulle,20809,Confirmed Eruption,"Cordón Caulle, N of the 1960 eruption fissure",5.0,,,2011.0,,6.0,,4.0,,Historical Observations,,2012.0,,4.0,?,21.0,,-40.59,-72.117
324,257030,Ambae,20752,Confirmed Eruption,Lake Manaro,1.0,,,2011.0,,6.0,,4.0,,Historical Observations,,2011.0,,7.0,,10.0,,-15.389,167.835
325,373010,Grimsvotn,20767,Confirmed Eruption,SW part of the caldera,4.0,,,2011.0,,5.0,,21.0,,Historical Observations,,2011.0,,5.0,,28.0,,64.416,-17.316
326,282110,Asosan,20753,Confirmed Eruption,Naka-dake,1.0,,,2011.0,,5.0,,15.0,,Historical Observations,,2011.0,,6.0,,9.0,,32.884,131.104
327,263300,Semeru,22219,Confirmed Eruption,Jonggring Seloko,2.0,,,2011.0,,5.0,,13.0,,Historical Observations,,2012.0,,7.0,?,20.0,,-8.108,112.922
328,284170,Pagan,20803,Confirmed Eruption,North Pagan,2.0,,,2011.0,,4.0,?,23.0,,Historical Observations,,2011.0,,9.0,?,1.0,,18.13,145.8
